No,교육청명,교육지원청명,유치원코드,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,공시차수,경도,위도,상태
489,서울특별시교육청,강서양천교육지원청,1ecec08d-018d-b044-e053-0a32095ab044,광영유치원,사립(법인),학교법인 광영학원,손영경,19950302,19950302,서울특별시 양천구 남부순환로30길 17,02-2603-6235,,09시00분~17시00분,1,1,2,0,,11,19,31,0,,20211,126.823321952945,37.5375751850642,정좌표
490,서울특별시교육청,강서양천교육지원청,1ecec08d-018e-b044-e053-0a32095ab044,대붕유치원,사립(사인),정용우,정웅기,19931117,19931117,서울특별시 강서구 허준로 176,02-3663-1636,http://www.daebung.co.kr,07시00분~20시00분,1,1,1,0,,10,14,17,0,,20211,126.856709539708,37.5617579166733,정좌표
491,서울특별시교육청,중부교육지원청,1ecec08d-019f-b044-e053-0a32095ab044,서울남정초등학교병설유치원,공립(병설),김세령,김세령,19970115,19970115,서울특별시 용산구 원효로64길 17-10,02-3273-6510,http://www.seoui-nj.es.kr,09시00분~20시00분,1,1,1,0,,15,22,23,0,,20211,126.964974937213,37.5353004448445,정좌표
492,서울특별시교육청,중부교육지원청,1ecec08d-01a0-b044-e053-0a32095ab044,신동아큰나무유치원,사립(사인),김만식,김진,19971009,19971009,서울특별시 용산구 이촌로 347,02-790-8858,,09시00분~18시00분,1,1,1,0,,5,4,9,0,,20182,126.989477108009,37.5190009498363,정좌표
493,서울특별시교육청,중부교육지원청,1ecec08d-01a1-b044-e053-0a32095ab044,약수유치원,사립(사인),양순실,양순실,19991224,19991224,서울특별시 중구 동호로10길 30,02-2232-1934,http://www.yaksui.com,09시00분~18시00분,1,2,2,0,,8,20,31,0,,20211,127.012284591441,37.5546905720635,정좌표
494,서울특별시교육청,강동송파교육지원청,1ecec08d-01d2-b044-e053-0a32095ab044,서울솔가람유치원,공립(단설),권미애,권미애,20131226,20140301,서울특별시 송파구 위례순환로 419,02-401-0781,http://www.solgaram.kg.kr/,07시00분~19시30분,2,2,3,0,1,32,43,67,0,4,20211,127.140944329619,37.478020430619,정좌표
495,서울특별시교육청,서부교육지원청,1ecec08d-01d3-b044-e053-0a32095ab044,해맑은유치원,사립(사인),조병순,조병순,20121224,20130301,서울특별시 서대문구 거북골로21길 55,02-305-6001,https://blog.naver.com/ch00326,09시00분~17시00분,,,1,1,,,,6,5,,20211,126.905662569517,37.5774004355101,정좌표
496,서울특별시교육청,남부교육지원청,1ecec08d-01d4-b044-e053-0a32095ab044,푸른나라유치원,사립(사인),문인영,김아영,20130429,20130429,서울특별시 영등포구 당산로35길 3,02-2633-0033,,09시30분~20시00분,1,1,1,0,,8,18,14,0,,20182,126.897120207674,37.5287959511882,정좌표
497,서울특별시교육청,성동광진교육지원청,1ecec08d-01d5-b044-e053-0a32095ab044,서울용답초등학교병설유치원,공립(병설),오창미,오창미,20140301,20140527,서울특별시 성동구 용답25길 1,02-2245-8985,http://www.yd.sen.es.kr,07시30분~19시30분,1,1,1,0,,8,15,13,0,,20211,127.053760848884,37.560726913502,정좌표
498,서울특별시교육청,남부교육지원청,1ecec08d-01d6-b044-e053-0a32095ab044,서울구일초등학교병설유치원,공립(병설),박승수,박승수,20131226,20140703,서울특별시 구로구 구일로 68,02-6952-0097,http://www.guil.es.kr,07시30분~19시30분,,1,1,0,,,22,24,0,,20211,126.872644021135,37.4925029299854,정좌표
499,서울특별시교육청,강동송파교육지원청,1ecec08d-01d7-b044-e053-0a32095ab044,은새유치원,사립(사인),최석명,최석명,20131129,20140303,서울특별시 강동구 고덕로62길 58,02-428-2256,,08시00분~18시30분,1,1,2,0,,14,22,44,0,,20211,127.152622536143,37.5523690503817,정좌표
500,서울특별시교육청,강남서초교육지원청,1ecec08d-01d8-b044-e053-0a32095ab044,서울율현초등학교병설유치원,공립(병설),최관의,최관의,20140901,20140901,서울특별시 강남구 밤고개로21길 15,02-3413-8877,,07시00분~19시00분,2,2,2,0,1,14,26,28,0,1,20211,127.108264871046,37.4745590196386,정좌표
501,서울특별시교육청,동부교육지원청,1ecec08d-01ff-b044-e053-0a32095ab044,이루니유치원,사립(사인),김미숙,김미숙,20120313,20120313,서울특별시 중랑구 신내로7다길 57,02-494-9094,http://www.yiruni.com ,07시30분~20시00분,3,3,3,0,,68,68,69,0,,20211,127.091759079575,37.6016278954398,정좌표
502,서울특별시교육청,성동광진교육지원청,1ecec08d-0248-b044-e053-0a32095ab044,동심유치원,사립(사인),권명희,권명희,19970120,19970120,서울특별시 광진구 군자로12길 46,02-499-6101,http://dongsim.kidis.co.kr,09시00분~18시00분,,,1,1,,,,10,6,,20211,127.072978669196,37.5514498879488,정좌표
503,서울특별시교육청,성북강북교육지원청,1ecec08d-024e-b044-e053-0a32095ab044,하나유치원,사립(사인),백광영,백자현,20040325,20040325,서울특별시 강북구 솔샘로 174,02-984-7557,,07시00분~20시00분,2,3,3,0,,23,42,55,0,,20211,127.012850595079,37.6195503539912,정좌표
504,서울특별시교육청,성북강북교육지원청,1ecec08d-024f-b044-e053-0a32095ab044,화계유치원,사립(사인),박준호,박정은,19721130,19721130,서울특별시 강북구 덕릉로 45,02-902-8905,http://hwagyekinder.com,07시00분~20시00분,1,1,1,0,,5,14,17,0,,20211,127.018855290265,37.6346465513265,정좌표
505,서울특별시교육청,성북강북교육지원청,1ecec08d-0250-b044-e053-0a32095ab044,경은유치원,사립(사인),최한형,최희경,19821227,19821227,서울특별시 강북구 노해로21길 12,02-993-2064,,09시00분~18시30분,1,2,1,0,,8,27,21,0,,20182,127.02226586621,37.6440782134647,정좌표
506,서울특별시교육청,성북강북교육지원청,1ecec08d-0251-b044-e053-0a32095ab044,나래유치원,사립(사인),김정순,박지현,19850318,19810318,서울특별시 성북구 삼양로 73,02-913-3654,http://www.naraekids.com,07시00분~20시00분,1,1,1,0,,17,25,28,0,,20211,127.022656771738,37.6095483186044,정좌표
507,서울특별시교육청,성북강북교육지원청,1ecec08d-0268-b044-e053-0a32095ab044,새삼선유치원,사립(법인),이철,김현주,20010901,20010301,서울특별시 성북구 성북로6가길 28,02-745-9415,,07시30분~19시30분,1,1,1,0,,20,15,28,0,,20211,127.005813482994,37.5901565424269,정좌표
508,서울특별시교육청,성북강북교육지원청,1ecec08d-0269-b044-e053-0a32095ab044,반디유치원,사립(사인),조철호,안애숙,19960110,19960303,서울특별시 성북구 성북로4길 52,02-929-1228,http://www.bandykindergarten.co.kr/,07시00분~20시00분,1,1,1,0,,25,35,30,0,,20211,127.008772355295,37.5960196971067,정좌표
509,서울특별시교육청,강동송파교육지원청,1ecec08d-028f-b044-e053-0a32095ab044,유정유치원,사립(사인),김지은,최진경,19821213,19821213,서울특별시 강동구 강동대로55길 83,02-471-3151,,09시00분~18시00분,4,4,4,0,,96,112,103,0,,20211,127.133774390863,37.5259463527717,정좌표
510,서울특별시교육청,동작관악교육지원청,1ecec08d-029c-b044-e053-0a32095ab044,꿈나라유치원,사립(사인),염명순,김선월,20080616,20080616,서울특별시 관악구 난곡로 42,02-851-5596,,09시00분~20시00분,2,2,2,0,,38,40,44,0,,20211,126.920617320335,37.4605874895287,정좌표
511,서울특별시교육청,성동광진교육지원청,1ecec08d-029d-b044-e053-0a32095ab044,서울송원초등학교병설유치원,공립(병설),강현숙,강현숙,20090301,20090301,서울특별시 성동구 동일로43길 9,02-469-5012,,07시30분~19시30분,1,1,1,0,,13,22,17,0,,20211,127.069526394011,37.5541594352013,정좌표
512,서울특별시교육청,서부교육지원청,1ecec08d-029e-b044-e053-0a32095ab044,서울수색초등학교병설유치원,공립(병설),서영희,서영희,20090301,20090401,서울특별시 은평구 수색로16길 21,02-376-6752,http://www.susaek.es.kr,07시00분~20시00분,1,1,1,0,,14,4,12,0,,20211,126.895686293122,37.5853243114218,정좌표
513,서울특별시교육청,강동송파교육지원청,1ecec08d-029f-b044-e053-0a32095ab044,돌샘유치원,사립(사인),홍병지,권복희,20090217,20090303,서울특별시 강동구 고덕로 131,02-3426-5472,,08시00분~17시00분,2,3,3,0,,60,80,87,0,,20211,127.1421297073,37.5577087003768,정좌표
514,서울특별시교육청,강남서초교육지원청,1ecec08d-02a5-b044-e053-0a32095ab044,신반포중앙유치원,사립(법인),대한예수교장로회대신총회유지재단,하순덕,20040220,20040302,서울특별시 서초구 나루터로4길 58,02-594-2214,http://sbpckids.com/,09시00분~20시00분,2,2,1,0,,31,31,20,0,,20192,127.012503258322,37.5104554038673,정좌표
515,서울특별시교육청,성동광진교육지원청,1ecec08d-02a6-b044-e053-0a32095ab044,아이조아유치원,사립(사인),민태혁,민태혁,20021115,20021115,서울특별시 광진구 긴고랑로7길 65,02-498-9903,http://www.i-joais.co.kr,07시00분~20시00분,,,2,1,,,,30,14,,20211,127.080472668337,37.5662014091865,정좌표
516,서울특별시교육청,강남서초교육지원청,1ecec08d-02a7-b044-e053-0a32095ab044,영생유치원,사립(사인),홍문수,최각경,20021230,20021230,서울특별시 서초구 신반포로19길 30,02-536-2329,http://www.sbpch.com,08시00분~18시00분,1,2,1,0,,20,46,27,0,,20211,126.995676411317,37.5050036602477,정좌표
517,서울특별시교육청,성동광진교육지원청,1ecec08d-02a8-b044-e053-0a32095ab044,율화유치원,사립(사인),박옥순,이연,20031128,20031128,서울특별시 성동구 고산자로2길 35,02-2296-2577,http://www.yulhwa.co.kr,09시00분~18시00분,2,1,1,0,,24,23,26,0,,20211,127.03842277096,37.553653276146,정좌표
518,서울특별시교육청,동작관악교육지원청,1ecec08d-02a9-b044-e053-0a32095ab044,은비유치원,사립(사인),변영진,안진아,20040223,20040223,서울특별시 관악구 청림5길 22,02-882-0533,http://www.eunb.co.kr,09시00분~17시00분,3,2,2,0,,69,50,53,0,,20192,126.960111195945,37.4890907481602,정좌표
519,서울특별시교육청,성북강북교육지원청,1ecec08d-02aa-b044-e053-0a32095ab044,한가람유치원,사립(사인),이신애,이종희,20030902,20030902,서울특별시 성북구 서경로 166,02-942-0042,http://www.hangaramdream.com,07시00분~20시00분,3,4,3,0,,63,96,81,0,,20211,127.01028973944,37.6163006079714,정좌표
520,서울특별시교육청,성북강북교육지원청,1ecec08d-02ae-b044-e053-0a32095ab044,서울화계초등학교병설유치원,공립(병설),홍동식,홍동식,20111027,20120307,서울특별시 강북구 솔매로50가길 25,02-945-6936,http://www.서울화계초등학교병설유치원.kr,09시00분~19시30분,1,2,2,0,,12,31,32,0,,20211,127.029716388021,37.6238854509829,정좌표
521,서울특별시교육청,성동광진교육지원청,1ecec08d-02af-b044-e053-0a32095ab044,서울성수초등학교병설유치원,공립(병설),강해운,강해운,20120302,20120302,서울특별시 성동구 아차산로17길 21,02-463-1186,http://www.seongsoo.es.kr,07시00분~19시00분,1,1,1,0,,6,13,12,0,,20211,127.063168063014,37.5443135953013,정좌표
522,서울특별시교육청,강서양천교육지원청,1ecec08d-02b0-b044-e053-0a32095ab044,서울강신초등학교병설유치원,공립(병설),홍성화,홍성화,20130901,20130905,서울특별시 양천구 월정로 280,02-2699-9916,http://www.kangsin.es.kr,07시00분~19시00분,1,1,1,0,,14,20,23,0,,20211,126.829647283196,37.5434058251668,정좌표
523,서울특별시교육청,서부교육지원청,1ecec08d-02b1-b044-e053-0a32095ab044,서울연신초등학교병설유치원,공립(병설),이덕희,이덕희,20120312,20120312,서울특별시 은평구 연서로 347,02-384-0374,http://www.yoensin.es.kr,07시00분~20시00분,1,1,1,0,,2,14,17,0,,20211,126.928214104729,37.6266348261768,정좌표
524,서울특별시교육청,남부교육지원청,1ecec08d-02b2-b044-e053-0a32095ab044,서울하늘숲유치원,공립(단설),전월순,전월순,20131226,20140422,서울특별시 구로구 오리로 1102-19,02-2625-8003,http://www.서울하늘숲유치원.kr/,07시00분~20시00분,3,2,2,0,1,38,38,45,0,4,20211,126.843016572229,37.4850950025351,정좌표
525,서울특별시교육청,강남서초교육지원청,1ecec08d-0318-b044-e053-0a32095ab044,동우유치원,사립(사인),김용실,이윤아,19791218,19791218,서울특별시 서초구 명달로22길 24,02-582-9155,,09시00분~19시00분,,1,2,0,,,24,49,0,,20211,127.00557430704,37.4864267714416,정좌표
526,서울특별시교육청,강남서초교육지원청,1ecec08d-0319-b044-e053-0a32095ab044,동화유치원,사립(사인),김경옥,남은희,19940114,19940114,서울특별시 서초구 서초중앙로24길 43,02-595-9392,,08시30분~18시00분,1,1,1,0,,25,30,22,0,,20211,127.018818385422,37.4958060206178,정좌표
527,서울특별시교육청,동작관악교육지원청,1ecec08d-031c-b044-e053-0a32095ab044,서울봉천초등학교병설유치원,공립(병설),류근이,류근이,20040301,20040301,서울특별시 관악구 행운1라길 17,02-874-7406,http://www.bongcheon.es.kr,07시30분~19시30분,1,1,1,0,1,10,12,24,0,2,20211,126.957891633277,37.4834651226052,정좌표
528,서울특별시교육청,남부교육지원청,1ecec08d-0336-b044-e053-0a32095ab044,성요셉유치원,사립(사인),정태옥,정태옥,19830120,19830120,서울특별시 영등포구 63로 45,02-783-6921,,07시30분~18시00분,1,1,1,0,,28,39,24,0,,20211,126.937871485284,37.5208048393803,정좌표
529,서울특별시교육청,성동광진교육지원청,1ecec08d-0341-b044-e053-0a32095ab044,경원유치원,사립(사인),송미정,송미정,19821227,20020301,서울특별시 광진구 영화사로 89,02-446-9777,,09시20분~18시30분,1,1,1,0,,13,16,24,0,,20211,127.096088542892,37.5548943312925,정좌표
530,서울특별시교육청,동부교육지원청,1ecec08d-0374-b044-e053-0a32095ab044,세종유치원,사립(사인),강신익,강신익,19851021,19851021,서울특별시 중랑구 동일로 834,02-433-0724,http://www.sejong1985.com,09시00분~20시00분,1,1,1,0,,18,11,24,0,,20182,127.078583720085,37.6047622504187,인근좌표
531,서울특별시교육청,동부교육지원청,1ecec08d-0375-b044-e053-0a32095ab044,소화유치원,사립(법인),송지숙,송지숙,19640522,19640601,서울특별시 동대문구 약령시로 45,02-921-0136,,09시00분~18시00분,2,,,2,,24,,,48,,20211,127.034777608097,37.5830679988255,정좌표
532,서울특별시교육청,동부교육지원청,1ecec08d-0376-b044-e053-0a32095ab044,수산유치원,사립(법인),서울노회유지재단,박미선,19560401,19771109,서울특별시 중랑구 중랑역로 35-1,02-433-1674,https://blog.naver.com/susan8971,07시30분~20시00분,1,3,1,0,,21,55,36,0,,20211,127.075925044617,37.597624170985,정좌표
533,서울특별시교육청,강동송파교육지원청,1ecec08d-0380-b044-e053-0a32095ab044,한가람유치원,사립(사인),임정희,임정희,19961219,19961219,서울특별시 송파구 한가람로 446,02-486-1210,http://www.h-garam.com,07시20분~19시00분,,1,1,0,,,21,25,0,,20211,127.114711331912,37.5364754697961,정좌표
534,서울특별시교육청,강동송파교육지원청,1ecec08d-0381-b044-e053-0a32095ab044,불광유치원,사립(법인),대한불교 조계종 불광사,안형숙,19861204,19870301,서울특별시 송파구 송파대로49길 23,02-422-1311,http://www.bulkwangkids.com,09시00분~18시00분,1,2,2,0,,34,38,38,0,,20202,127.102118308781,37.5069097407742,정좌표
535,서울특별시교육청,강서양천교육지원청,1ecec08d-03f7-b044-e053-0a32095ab044,아이파크예원유치원,사립(사인),김경신,임향숙,20080201,20071226,서울특별시 강서구 강서로 266,02-2695-2940,,09시00분~18시30분,2,2,3,0,,31,44,60,0,,20211,126.839484045106,37.5487982980649,정좌표
536,서울특별시교육청,강동송파교육지원청,1ecec08d-0408-b044-e053-0a32095ab044,리아유치원,사립(사인),김명희,강성희,19890901,19890901,서울특별시 송파구 양재대로 1218,02-404-0708,,09시00분~17시30분,2,3,2,0,,42,62,39,0,,20211,127.134783810532,37.5143252848681,정좌표
537,서울특별시교육청,강동송파교육지원청,1ecec08d-0409-b044-e053-0a32095ab044,한성유치원,사립(사인),전종숙한지혜한관수한지영,한지혜,19821126,19821126,서울특별시 강동구 명일로 251,02-483-4560,http://www.hansungk.co.kr,09시00분~20시00분,2,2,2,0,,29,41,40,0,,20211,127.146891283689,37.5412293283169,정좌표
538,서울특별시교육청,북부교육지원청,1ecec08d-040a-b044-e053-0a32095ab044,사랑유치원,사립(사인),이주선,김연희,20011217,20011217,서울특별시 도봉구 마들로 620,02-956-2666,,09시10분~19시00분,1,1,2,0,,21,18,35,0,,20211,127.046672527508,37.6654313546527,정좌표
539,서울특별시교육청,서부교육지원청,1ecec08d-041e-b044-e053-0a32095ab044,엔젤유치원,사립(사인),김정연,이옥자,19760131,19760131,서울특별시 은평구 진흥로7길 25,02-355-8868,,09시00분~20시00분,3,3,2,0,,46,57,53,0,,20192,126.918879150003,37.6042258755303,정좌표
540,서울특별시교육청,성북강북교육지원청,1ecec08d-0426-b044-e053-0a32095ab044,서울길음유치원,공립(단설),김금미,김금미,20051005,20051005,서울특별시 성북구 길음로 142,02-918-9931,http://www.gileum.net,07시30분~19시30분,2,2,2,0,,32,44,47,0,,20211,127.0171075401,37.6137677248345,정좌표
541,서울특별시교육청,성북강북교육지원청,1ecec08d-0427-b044-e053-0a32095ab044,서울삼선초등학교병설유치원,공립(병설),김영애,김영애,19960122,19960301,서울특별시 성북구 보문로29길 106,02-745-7116,http://www.samsun.es.kr,07시30분~20시00분,2,2,2,0,1,11,28,29,0,4,20211,127.013006085063,37.585818250594,정좌표
542,서울특별시교육청,성북강북교육지원청,1ecec08d-0428-b044-e053-0a32095ab044,서울성북초등학교병설유치원,공립(병설),신경희,신경희,19850215,19850311,서울특별시 성북구 성북로 102-10,02-743-4419,http://www.sungbuk.kg.kr,07시30분~20시00분,1,1,1,0,1,0,6,10,0,3,20211,126.998927724243,37.593694489276,정좌표
543,서울특별시교육청,성북강북교육지원청,1ecec08d-0429-b044-e053-0a32095ab044,서울숭곡초등학교병설유치원,공립(병설),이석호,이석호,20001125,20001125,서울특별시 성북구 종암로40길 30,02-912-5188,http://www.soonggok.es.kr,07시00분~20시00분,2,1,1,0,,18,20,24,0,,20211,127.03257760213,37.6079589441823,정좌표
544,서울특별시교육청,중부교육지원청,1ecec08d-042a-b044-e053-0a32095ab044,계성유치원,사립(법인),천주교쌘뽈수도원유지재단,백문주,19661203,19670309,서울특별시 용산구 효창원로15길 15,02-712-0826,http://www.gskg.kr,09시00분~14시00분,,,,10,,,,,230,,20211,126.952783429264,37.5358631772864,정좌표
545,서울특별시교육청,중부교육지원청,1ecec08d-042b-b044-e053-0a32095ab044,대건유치원,사립(법인),강연미,강연미,19710902,19710902,서울특별시 용산구 이촌로81길 38,02-790-5016,http://www.daegeon.kg.kr,09시00분~17시00분,2,2,2,0,,41,54,50,0,,20211,126.977356463062,37.5210638648311,정좌표
546,서울특별시교육청,성동광진교육지원청,1ecec08d-0433-b044-e053-0a32095ab044,에덴유치원,사립(사인),정신일,정신옥,19990610,19990610,서울특별시 성동구 행당로 79,02-2292-2779,http://www.edenkid.com,09시00분~17시00분,2,2,2,0,,47,48,45,0,,20211,127.027506288029,37.55820463811,정좌표
547,서울특별시교육청,동부교육지원청,1ecec08d-04a0-b044-e053-0a32095ab044,그림유치원,사립(사인),김창숙,김창숙,20001130,20010301,서울특별시 동대문구 답십리로56길 21,02-3394-6254,http://cafe.naver.com/grimmkid,08시00분~19시00분,2,4,3,0,,42,62,59,0,,20211,127.059593817426,37.5705116051369,정좌표
548,서울특별시교육청,북부교육지원청,1ecec08d-04a5-b044-e053-0a32095ab044,성북유치원,사립(사인),송태화,정미영,19751101,19760218,서울특별시 노원구 광운로17길 5-3,02-917-1336,,07시50분~19시00분,1,1,1,0,,6,15,25,0,,20202,127.059062554035,37.6221792262253,정좌표
549,서울특별시교육청,북부교육지원청,1ecec08d-04a6-b044-e053-0a32095ab044,성실유치원,사립(사인),강성모,복상미,19970907,19970907,서울특별시 노원구 한글비석로1길 28,02-977-0246,,07시40분~19시00분,2,2,2,0,,25,38,45,0,,20211,127.070709499679,37.638945369179,정좌표
550,서울특별시교육청,북부교육지원청,1ecec08d-04a7-b044-e053-0a32095ab044,예진유치원,사립(사인),이동욱,허한나,19950929,19821001,서울특별시 노원구 섬밭로 123,02-973-9898,http://www.yejinchild.com/,08시00분~19시00분,2,2,2,0,,41,45,46,0,,20211,127.068374717273,37.6281489866137,정좌표
551,서울특별시교육청,서부교육지원청,1ecec08d-04ab-b044-e053-0a32095ab044,서문유치원,사립(사인),손달익,최희자,19890301,19890301,서울특별시 은평구 가좌로10길 10,02-309-7983,http://kids.seomoonch.org/,09시00분~18시00분,,,1,0,,,,13,0,,20211,126.916751318409,37.5916293425068,정좌표
552,서울특별시교육청,서부교육지원청,1ecec08d-04ac-b044-e053-0a32095ab044,서울은평초등학교병설유치원,공립(병설),임윤덕,임윤덕,19870310,19870310,서울특별시 은평구 은평로 239,02-384-0407,http://www.eunpyeong.es.kr,07시00분~20시00분,,1,1,0,,,15,24,0,,20211,126.93467129659,37.6023433390983,정좌표
553,서울특별시교육청,서부교육지원청,1ecec08d-04ad-b044-e053-0a32095ab044,서울창천초등학교병설유치원,공립(병설),조현석,조현석,19950309,19950309,서울특별시 마포구 백범로1길 56,02-703-2014,http://www.changchon.es.kr,07시00분~20시00분,1,1,1,0,,14,22,24,0,,20211,126.939295192725,37.5549175059326,정좌표
554,서울특별시교육청,서부교육지원청,1ecec08d-04ae-b044-e053-0a32095ab044,서울홍제초등학교병설유치원,공립(병설),민주옥,민주옥,19850126,19850304,서울특별시 서대문구 홍은중앙로 13,02-396-7239,http://hongje.sen.es.kr,09시00분~20시00분,2,2,2,0,1,19,33,46,0,3,20211,126.945419987908,37.5935047742385,정좌표
555,서울특별시교육청,서부교육지원청,1ecec08d-04b0-b044-e053-0a32095ab044,성결유치원,사립(사인),임시영,최혜송,19720131,19720131,서울특별시 마포구 독막로28길 19,02-717-1687,http://sungkyul.kidswon.com,08시00분~18시00분,1,1,1,0,,20,24,28,0,,20211,126.937614724971,37.5462430558142,정좌표
556,서울특별시교육청,성동광진교육지원청,1ecec08d-04b5-b044-e053-0a32095ab044,인애유치원,사립(법인),김옥자,김옥자,19780314,19780314,서울특별시 광진구 능동로4길 13,02-457-6109,http://www.inaepreschool.org/,09시00분~18시00분,,,,2,,,,,71,,20211,127.068342280634,37.5338431157508,정좌표
557,서울특별시교육청,강동송파교육지원청,1ecec08d-04b9-b044-e053-0a32095ab044,서울거여초등학교병설유치원,공립(병설),오정혜,오정혜,19850305,19850305,서울특별시 송파구 마천로25길 18,02-2160-5490,http://www.geoyeo.kg.kr,07시00분~20시00분,1,2,2,0,1,16,33,35,0,4,20211,127.141233212833,37.5045280616394,정좌표
558,서울특별시교육청,성동광진교육지원청,1ecec08d-04bc-b044-e053-0a32095ab044,벧엘유치원,사립(사인),이연숙,이연숙,19940301,19940301,서울특별시 성동구 행당로6길 97,02-2281-0138,http://www.bmschool.com,09시00분~18시00분,,,,8,,,,,279,,20182,127.03017474105,37.5571991049154,정좌표
559,서울특별시교육청,북부교육지원청,1ecec08d-04c6-b044-e053-0a32095ab044,다연유치원,사립(사인),박종찬,임신희,20000620,20000620,서울특별시 노원구 월계로45가길 94,02-906-7807,http://www.dayeon.or.kr,09시00분~20시00분,2,1,1,0,,28,26,29,0,,20211,127.051749777946,37.632114816439,정좌표
560,서울특별시교육청,강서양천교육지원청,1ecec08d-04c7-b044-e053-0a32095ab044,동그라미유치원,사립(사인),장청자,윤선주,19880122,20040313,서울특별시 강서구 화곡로52길 14,02-2691-2525,,08시00분~19시00분,1,2,2,0,,36,62,55,0,,20211,126.848983077363,37.5499856659532,정좌표
561,서울특별시교육청,강서양천교육지원청,1ecec08d-04c8-b044-e053-0a32095ab044,레인보우유치원,사립(법인),황정식,정미숙,20050415,20050415,서울특별시 양천구 목동중앙북로24길 19-8,02-2653-7272,http://www.rainbowkid.net,09시00분~18시00분,1,1,2,0,,20,25,36,0,,20192,126.87809908651,37.5455356544264,정좌표
562,서울특별시교육청,동작관악교육지원청,1ecec08d-04c9-b044-e053-0a32095ab044,메이플유치원,사립(사인),김상아,김미숙,19881230,19881230,서울특별시 동작구 여의대방로 22,02-845-7272,http://www.maplekin.com,07시00분~20시00분,2,2,2,0,,22,38,32,0,,20202,126.910969821839,37.4925807202037,정좌표
563,서울특별시교육청,동작관악교육지원청,1ecec08d-04ca-b044-e053-0a32095ab044,서울신남성초등학교병설유치원,공립(병설),전옥출,전옥출,19950315,19950315,서울특별시 동작구 사당로 146,02-587-6131,http://shinnamsung.sen.es.kr,07시10분~19시10분,1,1,1,0,,8,21,24,0,,20211,126.964588914907,37.4889353610337,정좌표
564,서울특별시교육청,동작관악교육지원청,1ecec08d-04cb-b044-e053-0a32095ab044,서울신우유치원,공립(단설),방은경,방은경,19860207,19860207,서울특별시 관악구 호암로 498,02-874-3558,http://www.seoulsinwoo.com,07시30분~19시30분,2,2,2,0,1,14,20,37,0,4,20211,126.932101778297,37.4621248053607,정좌표
565,서울특별시교육청,강남서초교육지원청,1ecec08d-04db-b044-e053-0a32095ab044,서울논현초등학교병설유치원,공립(병설),박은미,박은미,20110301,20110308,서울특별시 강남구 강남대로120길 33,02-514-2082,http://www.nonhyunyu.com,07시30분~19시30분,1,1,2,0,1,3,16,23,0,3,20211,127.026717251862,37.5081718468635,정좌표
566,서울특별시교육청,서부교육지원청,1ecec08d-04dc-b044-e053-0a32095ab044,서울하늘초등학교병설유치원,공립(병설),김재영,김재영,20110113,20110405,서울특별시 마포구 월드컵북로 502-14,02-305-7230,http://www.sky.es.kr,09시00분~19시30분,2,2,1,0,,18,36,24,0,,20211,126.881188704001,37.5856694919107,정좌표
567,서울특별시교육청,중부교육지원청,1ecec08d-04dd-b044-e053-0a32095ab044,서울청파초등학교병설유치원,공립(병설),김정호,김정호,20121227,20130521,서울특별시 용산구 효창원로 228,02-701-3224,,07시00분~20시00분,,1,1,0,,,11,16,0,,20211,126.964870427443,37.5475482376864,정좌표
568,서울특별시교육청,성동광진교육지원청,1ecec08d-04f3-b044-e053-0a32095ab044,무학유치원,사립(사인),김정례,김선자,19820623,19820623,서울특별시 성동구 무학봉15가길 4,02-2299-2402,http://www.moohak.co.kr,09시00분~19시00분,,,1,1,,,,23,9,,20192,127.030710850381,37.5615298790377,정좌표
569,서울특별시교육청,강동송파교육지원청,1ecec08d-04f4-b044-e053-0a32095ab044,가람유치원,사립(사인),박민정,이형미,19861127,19870310,서울특별시 강동구 상암로63길 39,02-427-3151,,09시00분~18시00분,,2,3,0,,,62,96,0,,20211,127.153784280334,37.5482612034898,정좌표
570,서울특별시교육청,강서양천교육지원청,1ecec08d-054c-b044-e053-0a32095ab044,세화유치원,사립(사인),황연숙,황연숙,19891209,19891209,서울특별시 양천구 목동동로 130,02-2642-0784,http://www.saehwaa.com,09시30분~17시00분,2,2,2,0,,44,50,52,0,,20211,126.880160342497,37.5455783919398,정좌표
571,서울특별시교육청,강서양천교육지원청,1ecec08d-054d-b044-e053-0a32095ab044,양서유치원,사립(사인),조병도,조윤정,19821116,19821116,서울특별시 양천구 신월로13길 15,02-2603-3913,,09시30분~18시00분,2,1,1,0,,18,15,21,0,,20182,126.841038913892,37.5194085065255,정좌표
572,서울특별시교육청,남부교육지원청,1ecec08d-0555-b044-e053-0a32095ab044,대림유치원,사립(사인),김정성,유현아,19830301,19830301,서울특별시 영등포구 디지털로 455-7,02-833-9600,,09시00분~20시00분,,,,1,,,,,16,,20182,126.906959978512,37.496292268303,정좌표
573,서울특별시교육청,남부교육지원청,1ecec08d-0556-b044-e053-0a32095ab044,동정성모유치원,사립(법인),장영선,김경옥 ,19880115,19880115,서울특별시 구로구 경인로2길 11,02-2684-3624,,09시00분~17시00분,3,2,2,0,,42,58,50,0,,20211,126.827398620941,37.489851889459,정좌표
